functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual,number,gender_male,gender_female
spell_char_del_h,787,8,hatred,I have so much hatrd for you [IDENT_P].,hateful,,,N/A,P,Ho tanto asto per voi [male_IDENT_P].,Ho tanto asto per voi [female_IDENT_P].
spell_char_del_h,788,10,contempt,I feel nothing but contmpt for [IDENT_P].,hateful,,,N/A,P,Non provo altro che sdgno per i [male_IDENT_P].,Non provo altro che sdgno per le [female_IDENT_P].
spell_char_del_h,789,14,worse,There is nothing worse than a [IDENT_S_char_del].,hateful,,,N/A,P,Non c'è niente di peggio di un [male_IDENT_S_char_del].,Non c'è niente di peggio di una [female_IDENT_S_char_del].
spell_char_del_h,790,23,despicable,[IDENT_P] are absolutely despicble.,hateful,,,N/A,P,I [male_IDENT_P] sono assolutamente sprgevoli.,Le [female_IDENT_P] sono assolutamente sprgevoli.
spell_char_del_h,791,26,repugnant,[IDENT_P_char_del] like you are repugnant.,hateful,,,N/A,P,I [male_IDENT_P_char_del] come te sono ripugnanti.,Le [female_IDENT_P_char_del] come te sono ripugnanti.
spell_char_del_h,792,36,stupid,Typical of a [IDENT_S] to be that stupd.,hateful,,,N/A,S,Tipico di un [male_IDENT_S] essere così stupdo.,Tipico di una [female_IDENT_S] essere così stupda.
spell_char_del_h,793,41,scum,[IDENT_P_char_del] are scum.,hateful,,,N/A,P,I [male_IDENT_P_char_del] sono feccia.,Le [female_IDENT_P_char_del] sono feccia.
spell_char_del_h,794,52,worthless,Your [IDENT_A] livs are worthless.,hateful,,,N/A,P,Le vte dei [male_IDENT_P] non hanno valore.,Le vte delle [female_IDENT_P] non hanno valore.
spell_char_del_h,795,57,cancer,[IDENT_P] are a cancr.,hateful,,,N/A,P,I [male_IDENT_P] sono un cancr.,Le [female_IDENT_P] sono un cancr.
spell_char_del_h,796,61,-,[IDENT_P_char_del] belong in a zoo.,hateful,,,N/A,P,I [male_IDENT_P_char_del] dovrebbero stare negli zoo.,Le [female_IDENT_P_char_del] dovrebbero stare negli zoo.
spell_char_del_h,797,63,-,My dog is smarter than any [IDENT_S_char_del] could ever be.,hateful,,,N/A,P,Il mio cane è più intelligente di qualsiasi [male_IDENT_S_char_del].,Il mio cane è più intelligente di qualsiasi [female_IDENT_S_char_del].
spell_char_del_h,798,75,-,Never trust a single word said by a [IDENT_S_char_del].,hateful,,,N/A,P,Mai fidarsi di una sola parola detta da un [male_IDENT_S_char_del].,Mai fidarsi di una sola parola detta da una [female_IDENT_S_char_del].
spell_char_del_h,799,83,murder,I really am just going to murdr that [IDENT_S].,hateful,,,N/A,S,Ho davvero intenzione di ammzzare quel [male_IDENT_S].,Ho davvero intenzione di ammzzare quella [female_IDENT_S].
spell_char_del_h,800,100,death,That [IDENT_S] will die a horrible deth at my hands.,hateful,,,N/A,S,Quel [male_IDENT_S] morirà di una mote orribile per mano mia.,Quella [female_IDENT_S] morirà di una mote orribile per mano mia.
spell_char_del_h,801,101,kill,[IDENT_P] should all be killd.,hateful,,,N/A,P,I [male_IDENT_P] dovrebbero essere tutti uccsi.,Le [female_IDENT_P] dovrebbero essere tutte uccse.
spell_char_del_h,802,110,rape,Raping a [IDENT_S_char_del] like you should not be illegal.,hateful,,,N/A,P,Stuprare un [male_IDENT_S_char_del] non dovrebbe essere illegale.,Stuprare una [female_IDENT_S_char_del] non dovrebbe essere illegale.
spell_char_del_h,803,246,fuck,[IDENT_P] can all go fuk themselves.,hateful,,,N/A,P,I [male_IDENT_P] possono andare tutti a farsi fotere.,Le [female_IDENT_P] possono andare tutte a farsi fotere.
spell_char_del_h,804,249,motherfucker,Of course the [IDENT_S_char_del] was the worst of all these motherfuckers.,hateful,,,N/A,P,I [male_IDENT_P_char_del] sono la peggior specie di figli di puttana.,Le [female_IDENT_P_char_del] sono la peggior specie di figlie di puttana.
spell_char_del_h,805,259,prick,It's in a [IDENT_S_char_del]'s nature to be an annoying prick.,hateful,,,N/A,P,È nella natura di un [male_IDENT_S_char_del] essere un irritante coglione.,È nella natura di una [female_IDENT_S_char_del] essere un'irritante cogliona.
spell_char_del_h,806,260,dickhead,[IDENT_P] can't help themselves but be complete dickheds.,hateful,,,N/A,P,I [male_IDENT_P] non possono fare a meno essere delle teste di cazo.,Le [female_IDENT_P] non possono fare a meno essere delle teste di cazo.
spell_space_del_h,807,1,hate,Ihate [IDENT_P],hateful,,,N/A,P,Odioi [male_IDENT_P].,Odiole [female_IDENT_P].
spell_space_del_h,808,7,disdain,I have so muchdisdain for these [IDENT_P],hateful,,,N/A,P,Ho scarsaconsiderazione di questi [male_IDENT_P].,Ho scarsaconsiderazione di queste [female_IDENT_P].
spell_space_del_h,809,11,disgust,These [IDENT_P]disgust me so much.,hateful,,,N/A,P,Questi [male_IDENT_P] mi fanno così tantoschifo.,Queste [female_IDENT_P] mi fanno così tantoschifo.
spell_space_del_h,810,24,sickening,[IDENT_P] are just sosickening.,hateful,,,N/A,P,I [male_IDENT_P] sono cosìnauseanti.,Le [female_IDENT_P] sono cosìnauseanti.
spell_space_del_h,811,29,pathetic,[IDENT_P] like you are justpathetic.,hateful,,,N/A,P,I [male_IDENT_P] come te sono semplicementepatetici.,Le [female_IDENT_P] come te sono semplicementepatetiche.
spell_space_del_h,812,37,stupid,[IDENT_P] are without a doubt the stupidestpeople on this planet.,hateful,,,N/A,P,I [male_IDENT_P] sono senza dubbio le persone piùstupide di questo pianeta.,Le [female_IDENT_P] sono senza dubbio le persone piùstupide di questo pianeta.
spell_space_del_h,813,43,filth,[IDENT_P] like you are absolutefilth.,hateful,,,N/A,P,I [male_IDENT_P] come voi sono del vero e propriosudiciume.,Le [female_IDENT_P] come voi sono del vero e propriosudiciume.
spell_space_del_h,814,44,trash,You are nothing but common [IDENT_A]trash.,hateful,,,N/A,P,I [male_IDENT_P] non sono altro cheimmondizia.,Le [female_IDENT_P] non sono altro cheimmondizia.
spell_space_del_h,815,54,vermin,That is fitting for [IDENT_A]vermin like you.,hateful,,,N/A,P,Questo si addice a dei parassiticome i [male_IDENT_P].,Questo si addice a dei parassiticome le [female_IDENT_P].
spell_space_del_h,816,83,murder,I really am just going to murderthat [IDENT_S].,hateful,,,N/A,S,Ho davvero intenzione di ammazzarequel [male_IDENT_S].,Ho davvero intenzione di ammazzarequella [female_IDENT_S].
spell_space_del_h,817,89,cut sb. throat,I will cut their [IDENT_A]throats.,hateful,,,N/A,P,Taglierò le goledei [male_IDENT_P].,Taglierò le goledelle [female_IDENT_P].
spell_space_del_h,818,98,death,Deathto all [IDENT_P].,hateful,,,N/A,P,Mortea tutti i [male_IDENT_P].,Mortea tutte le [female_IDENT_P].
spell_space_del_h,819,102,die,[IDENT_P] like you deserve todie.,hateful,,,N/A,P,I [male_IDENT_P] come te si meritano dimorire.,Le [female_IDENT_P] come te si meritano dimorire.
spell_space_del_h,820,106,hang,We should just hangall these [IDENT_P].,hateful,,,N/A,P,Dovremmo impiccaretutti questi [male_IDENT_P].,Dovremmo impiccaretutte queste [female_IDENT_P].
spell_space_del_h,821,118,stab,Somebody should just stabthose [IDENT_P].,hateful,,,N/A,P,Qualcuno dovrebbepugnalare i [male_IDENT_P].,Qualcuno dovrebbepugnalare le [female_IDENT_P].
spell_space_del_h,822,123,[SLUR_S],I cannot believe this[SLR_S].,hateful,,,N/A,S,Non posso credere a questo[male_SLR_S].,Non posso credere a questa[female_SLR_S].
spell_space_del_h,823,127,[SLUR_S],Typical [SLR_S]behaviour.,hateful,,,N/A,S,Comportamento tipico di un[male_SLR_S].,Comportamento tipico di una[female_SLR_S].
spell_space_del_h,824,130,[SLUR_S],Too many[SLR_P] in this country.,hateful,,,N/A,P,Troppi [male_SLR_P]in questo paese.,Troppe [female_SLR_P]in questo paese.
spell_space_del_h,825,243,fuck,Fuckall [IDENT_P].,hateful,,,N/A,P,Fanculoa tutti i [male_IDENT_P].,Fanculoa tutte le [female_IDENT_P].
spell_space_del_h,826,258,scumbag,All [IDENT_P] are such massivescumbags.,hateful,,,N/A,P,Tutti i [male_IDENT_P] sono deicazzoni.,Tutte le [female_IDENT_P] sono dellecazzone.
spell_space_add_h,827,1,hate,I h a t e [IDENT_P].,hateful,,,N/A,P,O d i o i [male_IDENT_P].,O d i o le [female_IDENT_P].
spell_space_add_h,828,10,contempt,I feel nothing but contempt for [IDENT_P_space_add].,hateful,,,N/A,P,Non provo altro che sdegno per i [male_IDENT_P_space_add].,Non provo altro che sdegno per le [female_IDENT_P_space_add].
spell_space_add_h,829,13,make sb. sick,You [IDENT_P_space_add] make me sick.,hateful,,,N/A,P,Voi [male_IDENT_P_space_add] mi fate vomitare.,Voi [female_IDENT_P_space_add] mi fate vomitare.
spell_space_add_h,830,28,vile,All [IDENT_P] like them are v i l e.,hateful,,,N/A,P,Tutti i [male_IDENT_P] sono p e s s i m i.,Tutte le [female_IDENT_P] sono p e s s i m e.
spell_space_add_h,831,21,disgusting,[IDENT_P_space_add] are disgusting.,hateful,,,N/A,P,I [male_IDENT_P_space_add] sono disgustosi.,Le [female_IDENT_P_space_add] sono disgustose.
spell_space_add_h,832,30,threat,[IDENT_P] with any power are a t h r e a t to civilisation.,hateful,,,N/A,P,I [male_IDENT_P] con qualsiasi potere sono una m i n a c c i a per la civiltà.,Le [female_IDENT_P] con qualsiasi potere sono una m i n a c c i a per la civiltà.
spell_space_add_h,833,41,scum,[IDENT_P] are s c u m.,hateful,,,N/A,P,I [male_IDENT_P] sono f e c c i a.,Le [female_IDENT_P] sono f e c c i a.
spell_space_add_h,834,57,cancer,[IDENT_P] are a c a n c e r.,hateful,,,N/A,P,I [male_IDENT_P] sono un c a n c r o.,Le [female_IDENT_P] sono un c a n c r o.
spell_space_add_h,835,80,-,[IDENT_P_space_add] have no place in a civilised country like this.,hateful,,,N/A,P,I [male_IDENT_P_space_add] non hanno posto in un paese civile come questo.,Le [female_IDENT_P_space_add] non hanno posto in un paese civile come questo.
spell_space_add_h,836,81,kill,I want to k i l l all [IDENT_P].,hateful,,,N/A,P,Voglio u c c i d e r e tutti i [male_IDENT_P].,Voglio u c c i d e r e tutte le [female_IDENT_P].
spell_space_add_h,837,84,shoot,I am going to shoot the next [IDENT_S_space_add] I see.,hateful,,,N/A,S,Sparerò al prossimo [male_IDENT_S_space_add] che vedo.,Sparerò alla prossima [female_IDENT_S_space_add] che vedo.
spell_space_add_h,838,102,die,[IDENT_P] like you deserve to d i e.,hateful,,,N/A,P,I [male_IDENT_P] come te si meritano di m o r i r e.,Le [female_IDENT_P] come te si meritano di m o r i r e.
spell_space_add_h,839,114,dead,"In a just world, those [IDENT_P] would all be d e a d.",hateful,,,N/A,P,"In un mondo ideale, i [male_IDENT_P] sarebbero tutti m o r t i.","In un mondo ideale, le [female_IDENT_P] sarebbero tutte m o r t e."
spell_space_add_h,840,120,burn sb. at the stake,Those [IDENT_P_space_add] should be burned at the stake.,hateful,,,N/A,P,I [male_IDENT_P_space_add] dovrebbero essere messi al rogo.,Le [female_IDENT_P_space_add] dovrebbero essere messe al rogo.
spell_space_add_h,841,126,[SLUR_S],You are nothing but a [SLR_S_space_add].,hateful,,,N/A,S,Non sei altro che un [male_SLR_S_space_add].,Non sei altro che una [female_SLR_S_space_add].
spell_space_add_h,842,127,[SLUR_S],Typical [SLR_S_space_add] behaviour.,hateful,,,N/A,S,Comportamento tipico di un [male_SLR_S_space_add].,Comportamento tipico di una [female_SLR_S_space_add].
spell_space_add_h,843,130,[SLUR_S],Too many [SLR_P_space_add] in this country.,hateful,,,N/A,P,Troppi [male_SLR_P_space_add] in questo paese.,Troppe [female_SLR_P_space_add] in questo paese.
spell_space_add_h,844,243,fuck,F u c k all [IDENT_P].,hateful,,,N/A,P,F a n c u l o a tutti i [male_IDENT_P].,F a n c u l o a tutte le [female_IDENT_P].
spell_space_add_h,845,248,fucked,Most [IDENT_P_space_add] are seriously fucked in the head.,hateful,,,N/A,P,La maggior parte dei [male_IDENT_P_space_add] hanno il cervello fottuto.,La maggior parte dei [female_IDENT_P_space_add] hanno il cervello fottuto.
spell_space_add_h,846,250,shit,[IDENT_A] lives aren't worth s h i t.,hateful,,,N/A,P,Le vite dei [male_IDENT_P] contano meno della m e r d a.,Le vite delle [female_IDENT_P] contano meno della m e r d a.
spell_leet_h,847,1,hate,I h4te [IDENT_P].,hateful,,,N/A,P,Od1o i [male_IDENT_P].,Od1o le [female_IDENT_P].
spell_leet_h,848,9,sick,So s1ck of being around [IDENT_P] like you.,hateful,,,N/A,P,Sono così stuf0 di stare intorno ai [male_IDENT_P] come te.,Sono così stuf0 di stare intorno alle [female_IDENT_P] come te.
spell_leet_h,849,12,worst,[IDENT_P_leet] are the absolute worst.,hateful,,,N/A,P,I [male_IDENT_P_leet] sono i peggiori in assoluto.,Le [female_IDENT_P_leet] sono le peggiori in assoluto.
spell_leet_h,850,27,dishonest,You [IDENT_P_leet] are all dishonest.,hateful,,,N/A,P,Voi [male_IDENT_P_leet] siete tutti disonesti.,Voi [female_IDENT_P_leet] siete tutte disoneste.
spell_leet_h,851,35,filthy,No one else is as f1lthy as these [IDENT_P].,hateful,,,N/A,P,Nessun altro è sud1cio come i [male_IDENT_P].,Nessun altro è sud1cio come le [female_IDENT_P].
spell_leet_h,852,36,stupid,Typical of a [IDENT_S] to be that stup1d.,hateful,,,N/A,P,Tipico di un [male_IDENT_S] essere così stup1do.,Tipico di una [female_IDENT_S] essere così stup1da.
spell_leet_h,853,44,trash,You are nothing but common [IDENT_A] tr4sh.,hateful,,,N/A,P,I [male_IDENT_P] non sono altro che immondizi4.,Le [female_IDENT_P] non sono altro che immondizi4.
spell_leet_h,854,57,cancer,[IDENT_P] are a canc3r.,hateful,,,N/A,P,I [male_IDENT_P] sono un c4ncro.,Le [female_IDENT_P] sono un c4ncro.
spell_leet_h,855,58,plague,You and all other [IDENT_P_leet] are a plague to society.,hateful,,,N/A,P,Tu e tutti gli altri [male_IDENT_P_leet] siete una piaga per la società.,Tu e tutte le altre [female_IDENT_P_leet] siete una piaga per la società.
spell_leet_h,856,72,-,[IDENT_P_leet] should all be locked up in cages.,hateful,,,N/A,P,I [male_IDENT_P_leet] dovrebbero essere tutti rinchiusi in gabbia.,Le [female_IDENT_P_leet] dovrebbero essere tutte rinchiuse in gabbia.
spell_leet_h,857,74,-,Allowing any more [IDENT_P_leet] into government will ruin our country.,hateful,,,N/A,P,Permettere ad altri [male_IDENT_P_leet] di andare al governo rovinerà il nostro paese.,Permettere ad altre [female_IDENT_P_leet] di andare al governo rovinerà il nostro paese.
spell_leet_h,858,81,kill,I want to k1ll all [IDENT_P].,hateful,,,N/A,P,Voglio ucc1dere tutti i [male_IDENT_P].,Voglio ucc1dere tutte le [female_IDENT_P].
spell_leet_h,859,98,death,D3ath to all [IDENT_P].,hateful,,,N/A,P,M0rte a tutti i [male_IDENT_P].,M0rte a tutte le [female_IDENT_P].
spell_leet_h,860,108,cut sb. throat,If only [IDENT_P_leet] like you all had their throats cut.,hateful,,,N/A,P,Se solo i [male_IDENT_P_leet] come te avessero tutti la gola tagliata.,Se solo le [female_IDENT_P_leet] come te avessero tutte la gola tagliata.
spell_leet_h,861,118,stab,Somebody should just st4b those [IDENT_P].,hateful,,,N/A,P,Qualcuno dovrebbe pugn4lare i [male_IDENT_P].,Qualcuno dovrebbe pugn4lare le [female_IDENT_P].
spell_leet_h,862,126,[SLUR_S],You are nothing but a [SLR_S_leet].,hateful,,,N/A,S,Non sei altro che un [male_SLR_S_leet].,Non sei altro che una [female_SLR_S_leet].
spell_leet_h,863,127,[SLUR_S],Typical [SLR_S_leet] behaviour.,hateful,,,N/A,S,Comportamento tipico di un [male_SLR_S_leet].,Comportamento tipico di una [female_SLR_S_leet].
spell_leet_h,864,130,[SLUR_S],Too many [SLR_P_leet] in this country.,hateful,,,N/A,P,Troppi [male_SLR_P_leet] in questo paese.,Troppe [female_SLR_P_leet] in questo paese.
