mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
arabic-2758,target_indiv_nh,عاوز اجرم فيه بجد.,non-hateful,,,83.0,671,عاوز اجرم فيه بجد.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2759,target_indiv_nh,هضربك بالنار.,non-hateful,,,84.0,672,هضربك بالنار.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2760,target_indiv_nh,هخليك تعاني.,non-hateful,,,85.0,673,هخليك تعاني.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2761,target_indiv_nh,هضربه بالمطوة بكرة.,non-hateful,,,86.0,674,هضربه بالمطوة بكرة.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
arabic-2762,target_indiv_nh,انا لازم اغتصبه النهاردة.,non-hateful,,,87.0,675,انا لازم اغتصبه النهاردة.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2763,target_indiv_nh,هأزيك.,non-hateful,,,88.0,676,هأزيك.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2764,target_indiv_nh,هقص رقبته.,non-hateful,,,89.0,677,هقص رقبته.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2765,target_indiv_nh,هكسر رقبتك.,non-hateful,,,91.0,678,هكسر رقبتك.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2766,target_indiv_nh,هنفضل نهاجمك لحد ما تغور.,non-hateful,,,92.0,679,هنفضل نهاجمك لحد ما تغور.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2767,target_indiv_nh,هنعزبك بدون رحمة.,non-hateful,,,93.0,680,هنعزبك بدون رحمة.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2768,target_indiv_nh,هشخت اي ند لي متلك.,non-hateful,,,99.0,681,هشخت اي ند لي متلك.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2769,target_indiv_nh,هتموت موتة وحشة خالص على اديا.,non-hateful,,,100.0,682,هتموت موتة وحشة خالص على اديا.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2770,target_indiv_nh,لازمها قتل.,non-hateful,,,101.0,683,لازمها قتل.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2771,target_indiv_nh,لازمك تموت.,non-hateful,,,102.0,684,لازمك تموت.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2772,target_indiv_nh,عاوز اشوفه بيعاني.,non-hateful,,,103.0,685,عاوز اشوفه بيعاني.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2773,target_indiv_nh,امنيتي اشوفه بيتضرب بالنار في الشارع.,non-hateful,,,104.0,686,امنيتي اشوفه بيتضرب بالنار في الشارع.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2774,target_indiv_nh,ده اغتصابه حلال.,non-hateful,,,110.0,687,ده اغتصابه حلال.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2775,target_indiv_nh,قتلك حلال.,non-hateful,,,111.0,688,قتلك حلال.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2776,target_indiv_nh,لازم تتعدم.,non-hateful,,,112.0,689,لازم تتعدم.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2777,target_indiv_nh,حياتنا كانت حتبقا احسن مية مرة بدونك.,non-hateful,,,115.0,690,حياتنا كانت حتبقا احسن مية مرة بدونك.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2778,target_indiv_nh,ما حد يضربه بالمطوة.,non-hateful,,,118.0,691,ما حد يضربه بالمطوة.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2779,target_indiv_nh,ما حد يكسر رقبته.,non-hateful,,,119.0,692,ما حد يكسر رقبته.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2780,target_indiv_nh,لازم حد يولع فيه.,non-hateful,,,120.0,693,لازم حد يولع فيه.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2781,target_indiv_nh,لازم تغور ليوم الدين.,non-hateful,,,244.0,694,لازم تغور ليوم الدين.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2782,target_indiv_nh,ما تتناكو.,non-hateful,,,246.0,695,ما تتناكو.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2783,target_indiv_nh,انت اسوء انواع ولاد الشراميط.,non-hateful,,,249.0,696,انت اسوء انواع ولاد الشراميط.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2784,target_indiv_nh,عادي جدا تكون بالوساخة دي.,non-hateful,,,252.0,697,عادي جدا تكون بالوساخة دي.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2792,target_indiv_nh,دا انت ابن منتاكة خالص.,non-hateful,,,256.0,699,دا انت ابن منتاكة خالص.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2793,target_indiv_nh,دا حثالة خالص.,non-hateful,,,258.0,700,دا حثالة خالص.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2794,target_indiv_nh,انت حمار بطبعك.,non-hateful,,,260.0,701,انت حمار بطبعك.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2795,target_group_nh,انا بكره الجراسين.,non-hateful,,,1.0,702,انا بكره الجراسين.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2796,target_group_nh,انا فعلا ما بطقش السياسيين اللي زيك.,non-hateful,,,2.0,703,انا فعلا ما بطقش السياسيين اللي زيك.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2797,target_group_nh,انا بستحقر الطوبرجية.,non-hateful,,,3.0,704,انا بستحقر الطوبرجية.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
arabic-2798,target_group_nh,انا بمقت شرطة السير.,non-hateful,,,4.0,705,انا بمقت شرطة السير.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2799,target_group_nh,انا بتقرف اوي من اللعيبة دول.,non-hateful,,,7.0,706,انا بتقرف اوي من اللعيبة دول.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2800,target_group_nh,انا بكرهكم خالص يا مدراء.,non-hateful,,,8.0,707,انا بكرهكم خالص يا مدراء.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2801,target_group_nh,ما بحسش بحاجة تجاه شرطة السير غير الاستحقار.,non-hateful,,,10.0,708,ما بحسش بحاجة تجاه شرطة السير غير الاستحقار.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2802,target_group_nh,الخبازين هما الاسوء.,non-hateful,,,12.0,709,الخبازين هما الاسوء.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2803,target_group_nh,انتو يا بتوع الاستثمار بتقرفوني.,non-hateful,,,13.0,710,انتو يا بتوع الاستثمار بتقرفوني.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2804,target_group_nh,ما فيش حاجة اسواء من بتوع البنوك.,non-hateful,,,14.0,711,ما فيش حاجة اسواء من بتوع البنوك.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2805,target_group_nh,الرهاب من المثلية في المكان دا بعصبني.,non-hateful,,,15.0,712,الرهاب من المثلية في المكان دا بعصبني.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2806,target_group_nh,لعيبة الكرة المفتكرين نفسهم زينا بعصبوني خالص.,non-hateful,,,16.0,713,لعيبة الكرة المفتكرين نفسهم زينا بعصبوني خالص.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2807,target_group_nh,انت وكل المدراء المتلك في البلد بعصبوني خالص.,non-hateful,,,18.0,714,انت وكل المدراء المتلك في البلد بعصبوني خالص.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2808,target_group_nh,كمية الكره اللي عندي لاجل التغير المناخي متتوصفش.,non-hateful,,,19.0,715,كمية الكره اللي عندي لاجل التغير المناخي متتوصفش.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2809,target_group_nh,انا بموت مالمتعصبين كلهم.,non-hateful,,,20.0,716,انا بموت مالمتعصبين كلهم.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2810,target_group_nh,الجزارين مقرفين.,non-hateful,,,21.0,717,الجزارين مقرفين.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2811,target_group_nh,بتوع النفط واطين خالص.,non-hateful,,,23.0,718,بتوع النفط واطين خالص.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2812,target_group_nh,وصول الليبراليين للحكومة هيهدد المجتمع.,non-hateful,,,30.0,719,وصول الليبراليين للحكومة هيهدد المجتمع.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2813,target_group_nh,وصول المحافظين للحكم هيدمر البلد.,non-hateful,,,31.0,720,وصول المحافظين للحكم هيدمر البلد.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2814,target_group_nh,لعيبة الرجبي همج بطبعهم.,non-hateful,,,32.0,721,لعيبة الرجبي همج بطبعهم.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2815,target_group_nh,الحرس الخاص هم بس اللي بالقساوة والوحشية دي.,non-hateful,,,33.0,722,الحرس الخاص هم بس اللي بالقساوة والوحشية دي.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2816,target_group_nh,المعتدلين هم بس اللي جاهلين للدرجة دي.,non-hateful,,,34.0,723,المعتدلين هم بس اللي جاهلين للدرجة دي.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2817,target_group_nh,بعمري ما شفت بواسخة عمال التعدين دول بجد.,non-hateful,,,35.0,724,بعمري ما شفت بواسخة عمال التعدين دول بجد.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2818,target_group_nh,المعتدلين بلا شك اغبى ناس على وجه الارض.,non-hateful,,,37.0,725,المعتدلين بلا شك اغبى ناس على وجه الارض.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2819,target_group_nh,الدفاع المدني هم دائما الاغبى.,non-hateful,,,39.0,726,الدفاع المدني هم دائما الاغبى.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
arabic-2820,target_group_nh,لجنة النقابة مليانة اغبياء بلا استثناء.,non-hateful,,,40.0,727,لجنة النقابة مليانة اغبياء بلا استثناء.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2821,target_group_nh,الطباخين حثالة.,non-hateful,,,41.0,728,الطباخين حثالة.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2822,target_group_nh,الفنانين دول طفيليات عيشة في وسطينا.,non-hateful,,,46.0,729,الفنانين دول طفيليات عيشة في وسطينا.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2823,target_group_nh,شركات تصنيع الصراصير دول شوية صراصير.,non-hateful,,,47.0,730,شركات تصنيع الصراصير دول شوية صراصير.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2824,target_group_nh,مشجعي القدم زبالة.,non-hateful,,,48.0,731,مشجعي القدم زبالة.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2825,target_group_nh,الاطباء بهايم.,non-hateful,,,49.0,732,الاطباء بهايم.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2826,target_group_nh,حياة المحامين متسواش حاجة خالص.,non-hateful,,,53.0,733,حياة المحامين متسواش حاجة خالص.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2827,target_group_nh,دا مناسب للسواقين الحشرات الي زيك.,non-hateful,,,54.0,734,دا مناسب للسواقين الحشرات الي زيك.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2828,target_group_nh,علماء البيانات ملهمش داعي.,non-hateful,,,55.0,735,علماء البيانات ملهمش داعي.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2829,target_group_nh,بتوع الشيوعية سرطنات.,non-hateful,,,57.0,736,بتوع الشيوعية سرطنات.,,,"['hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2830,target_group_nh,انت وكل بتوع الاقتصاد اللي زيك مرض في مجتمعنا.,non-hateful,,,58.0,737,انت وكل بتوع الاقتصاد اللي زيك مرض في مجتمعنا.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2831,target_group_nh,مشرفي العمل بهايم.,non-hateful,,,59.0,738,مشرفي العمل بهايم.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2832,target_group_nh,اسراب من جماعات الضغط عمال بتكتسح الحكومة.,non-hateful,,,60.0,739,اسراب من جماعات الضغط عمال بتكتسح الحكومة.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
arabic-2833,target_group_nh,انا عاوز اقتل كل واحد بيشتغل في الحكومة.,non-hateful,,,81.0,740,انا عاوز اقتل كل واحد بيشتغل في الحكومة.,,,"['hateful', 'non-hateful', 'hateful']",hateful,True,False
arabic-2834,target_group_nh,هضرب اول واحد راكب عجلة هشوفه بالرصاص.,non-hateful,,,84.0,741,هضرب اول واحد راكب عجلة هشوفه بالرصاص.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
arabic-2835,target_group_nh,انا هخلى النباتين دول يعانو.,non-hateful,,,85.0,742,انا هخلى النباتين دول يعانو.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
arabic-2836,target_group_nh,هضرب طيار بالمطوة بكرة.,non-hateful,,,86.0,743,هضرب طيار بالمطوة بكرة.,,,"['non-hateful', 'hateful', 'hateful']",hateful,True,False
